age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
40,blue-collar,single,secondary,no,5.1298987149230735,yes,no,cellular,20,apr,5.365976015021851,1,346,1,failure,no
36,management,married,tertiary,no,6.833031732786201,yes,no,cellular,20,apr,5.476463551931511,1,-1,0,unknown,no
30,technician,single,secondary,no,6.240275845170769,yes,no,cellular,20,apr,5.484796933490655,1,-1,0,unknown,no
46,management,married,primary,no,8.079927770758275,yes,no,cellular,20,apr,7.346010209913293,1,-1,0,unknown,yes
34,management,single,tertiary,no,8.991935575009146,yes,no,cellular,20,apr,3.367295829986474,3,152,1,failure,no
52,services,divorced,secondary,no,7.265429723253953,yes,no,telephone,20,apr,4.795790545596741,4,-1,0,unknown,no
31,blue-collar,single,primary,no,4.2626798770413155,yes,no,cellular,20,apr,5.220355825078324,3,336,6,failure,no
29,admin.,married,secondary,no,7.305860032684009,yes,no,cellular,20,apr,5.988961416889864,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,7.195937226475569,yes,no,cellular,20,apr,5.455321115357702,5,-1,0,unknown,no
35,technician,married,secondary,no,2.0794415416798357,yes,yes,cellular,20,apr,2.9444389791664403,6,-1,0,unknown,no
34,management,single,tertiary,no,8.603737792816423,no,no,cellular,20,apr,4.564348191467836,1,245,5,other,no
43,admin.,married,secondary,no,4.61512051684126,yes,no,cellular,20,apr,4.875197323201151,2,349,3,failure,no
50,blue-collar,married,primary,no,8.102889134640868,yes,no,cellular,20,apr,5.384495062789089,1,-1,0,unknown,no
34,management,single,tertiary,no,6.320768294250582,yes,no,cellular,20,apr,4.962844630259907,2,-1,0,unknown,no
30,services,married,secondary,no,8.490233009833455,yes,yes,telephone,20,apr,2.0794415416798357,6,306,3,other,no
31,admin.,single,secondary,no,6.180016653652572,yes,yes,cellular,20,apr,5.0689042022202315,2,-1,0,unknown,no
33,admin.,married,secondary,no,1.791759469228055,yes,no,cellular,20,apr,5.955837369464831,1,349,3,other,no
30,unemployed,single,secondary,no,9.024492605405669,no,no,cellular,20,apr,5.501258210544727,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,8.809713540508268,yes,no,cellular,20,apr,5.303304908059076,3,-1,0,unknown,no
43,admin.,married,secondary,no,7.106606137727303,yes,no,cellular,20,apr,5.855071922202427,2,339,1,other,no
27,student,single,secondary,no,7.931644021454311,yes,no,telephone,20,apr,5.030437921392435,1,328,1,failure,no
53,admin.,married,secondary,no,5.41610040220442,yes,no,cellular,20,apr,5.717027701406222,1,340,1,failure,no
37,management,married,tertiary,no,9.760482858119124,no,no,cellular,20,apr,4.68213122712422,1,-1,0,unknown,no
30,management,married,tertiary,no,6.756932389247553,yes,no,cellular,20,apr,5.220355825078324,1,-1,0,unknown,no
34,blue-collar,single,secondary,no,6.309918278226516,yes,no,cellular,20,apr,4.499809670330265,3,346,1,failure,no
33,blue-collar,married,secondary,no,7.824845691026856,yes,no,cellular,20,apr,5.652489180268651,1,270,1,failure,no
36,blue-collar,married,secondary,no,5.855071922202427,yes,no,cellular,20,apr,5.8998973535824915,1,-1,0,unknown,no
28,technician,single,secondary,no,5.814130531825066,yes,no,cellular,20,apr,4.804021044733257,3,-1,0,unknown,no
56,admin.,married,secondary,no,5.945420608606575,no,no,cellular,20,apr,5.616771097666572,1,-1,0,unknown,no
35,technician,single,tertiary,no,7.562161631225652,yes,no,cellular,20,apr,5.652489180268651,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,7.416979621381154,yes,no,cellular,20,apr,5.062595033026967,1,182,1,success,no
51,entrepreneur,divorced,tertiary,no,1.3862943611198906,yes,yes,cellular,20,apr,4.30406509320417,5,-1,0,unknown,no
43,unemployed,married,secondary,no,6.854354502255021,yes,no,cellular,20,apr,5.293304824724492,6,-1,0,unknown,no
33,housemaid,married,primary,no,8.327484416188264,yes,no,cellular,20,apr,5.181783550292085,5,-1,0,unknown,no
35,blue-collar,married,secondary,no,5.8998973535824915,yes,yes,cellular,20,apr,4.143134726391533,2,-1,0,unknown,no
41,blue-collar,married,primary,no,6.85751406254539,yes,no,cellular,20,apr,3.1354942159291497,4,-1,0,unknown,no
51,blue-collar,married,primary,no,2.6390573296152584,yes,yes,cellular,20,apr,5.4510384535657,2,329,1,failure,no
48,blue-collar,married,primary,no,5.846438775057725,yes,no,cellular,20,apr,5.236441962829949,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,5.568344503761097,yes,no,cellular,20,apr,4.867534450455582,2,-1,0,unknown,no
32,blue-collar,married,primary,no,6.161207321695077,yes,no,cellular,20,apr,5.288267030694535,1,-1,0,unknown,no
33,technician,single,secondary,no,5.459585514144159,yes,no,cellular,20,apr,5.863631175598097,1,-1,0,unknown,no
50,unknown,married,primary,no,5.831882477283517,yes,yes,cellular,20,apr,6.507277712385012,4,340,2,success,yes
38,services,married,secondary,no,6.680854678790215,yes,no,cellular,20,apr,4.127134385045092,4,-1,0,unknown,no
25,blue-collar,single,unknown,no,6.373319789577012,yes,no,cellular,20,apr,6.568077911411976,1,-1,0,unknown,no
30,admin.,single,secondary,no,7.29505641646263,yes,no,cellular,20,apr,5.993961427306569,1,-1,0,unknown,no
37,admin.,single,secondary,no,6.244166900663736,yes,no,cellular,20,apr,4.07753744390572,1,-1,0,unknown,no
50,entrepreneur,married,tertiary,no,5.3981627015177525,yes,no,cellular,20,apr,5.765191102784844,2,340,1,failure,no
34,blue-collar,married,primary,no,7.104144092987527,yes,no,cellular,20,apr,4.955827057601261,2,328,3,failure,no
29,admin.,single,secondary,no,4.844187086458591,yes,yes,cellular,20,apr,5.749392985908253,1,-1,0,unknown,no
35,management,single,tertiary,no,7.259819610363186,yes,yes,cellular,20,apr,3.332204510175204,7,272,3,other,no
54,housemaid,divorced,primary,no,6.218600119691729,yes,no,cellular,20,apr,5.75890177387728,1,-1,0,unknown,no
43,services,divorced,secondary,no,5.583496308781699,yes,yes,cellular,20,apr,4.3694478524670215,1,152,1,failure,no
61,management,married,tertiary,no,5.58724865840025,no,no,cellular,20,apr,5.247024072160486,1,-1,0,unknown,yes
24,blue-collar,married,secondary,no,7.108244139731541,yes,no,cellular,20,apr,5.910796644040527,1,-1,0,unknown,no
34,admin.,single,secondary,no,6.4967749901858625,yes,no,cellular,20,apr,4.709530201312334,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,7.155396301896734,yes,no,cellular,20,apr,5.402677381872279,1,-1,0,unknown,no
35,technician,single,tertiary,no,4.804021044733257,no,no,cellular,20,apr,3.8918202981106265,5,328,5,failure,no
28,management,single,tertiary,no,4.976733742420574,yes,no,cellular,20,apr,5.6240175061873385,1,-1,0,unknown,no
23,technician,married,secondary,no,1.3862943611198906,yes,no,cellular,20,apr,6.548219102762372,1,-1,0,unknown,no
28,self-employed,single,tertiary,no,5.402677381872279,yes,no,cellular,20,apr,2.5649493574615367,5,-1,0,unknown,no
24,technician,single,secondary,no,5.973809611869261,yes,yes,cellular,20,apr,6.570882962339584,1,-1,0,unknown,no
42,management,married,tertiary,no,4.276666119016055,yes,no,cellular,20,apr,4.820281565605037,2,348,3,failure,no
33,blue-collar,married,secondary,no,7.282073658093465,yes,no,cellular,20,apr,5.7745515455444085,2,-1,0,unknown,no
29,technician,single,tertiary,no,4.219507705176107,yes,no,cellular,20,apr,6.489204931325317,1,-1,0,unknown,no
36,entrepreneur,married,secondary,no,2.5649493574615367,yes,no,cellular,20,apr,4.584967478670572,3,-1,0,unknown,no
53,management,married,tertiary,no,6.54534966033442,yes,no,cellular,20,apr,2.4849066497880004,6,-1,0,unknown,no
33,blue-collar,single,primary,no,6.813444599510896,yes,no,cellular,20,apr,3.7376696182833684,1,-1,0,unknown,no
49,services,married,secondary,no,7.20414929203594,yes,no,cellular,20,apr,5.537334267018537,1,-1,0,unknown,no
42,blue-collar,married,tertiary,no,7.597396320212795,yes,no,cellular,20,apr,4.574710978503383,2,-1,0,unknown,no
33,blue-collar,married,primary,no,7.95892649305011,yes,no,cellular,20,apr,4.852030263919617,3,-1,0,unknown,no
37,admin.,married,secondary,no,6.628041376179533,yes,no,cellular,20,apr,5.332718793265369,2,-1,0,unknown,no
45,technician,married,secondary,no,6.208590026096629,yes,no,cellular,20,apr,4.276666119016055,1,321,2,failure,no
31,management,single,tertiary,no,6.453624998892692,yes,no,cellular,20,apr,3.6109179126442243,1,320,2,failure,no
48,management,married,tertiary,no,5.081404364984463,yes,no,cellular,20,apr,5.332718793265369,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,5.886104031450156,yes,no,telephone,20,apr,3.1780538303479458,1,152,3,failure,no
30,management,single,tertiary,no,4.143134726391533,yes,no,cellular,20,apr,5.560681631015528,1,320,1,other,no
35,admin.,married,secondary,no,7.20414929203594,yes,no,cellular,20,apr,5.093750200806762,1,271,1,failure,no
51,self-employed,married,secondary,no,5.948034989180646,yes,no,cellular,20,apr,5.099866427824199,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,6.272877006546167,yes,no,cellular,20,apr,4.07753744390572,3,-1,0,unknown,no
39,blue-collar,married,secondary,no,7.740229524763182,yes,no,cellular,20,apr,6.1092475827643655,1,271,1,failure,no
36,technician,single,secondary,no,4.543294782270004,yes,no,cellular,20,apr,5.6131281063880705,1,-1,0,unknown,no
61,retired,married,secondary,no,5.493061443340548,no,no,cellular,20,apr,5.267858159063328,1,-1,0,unknown,yes
35,admin.,divorced,tertiary,no,5.568344503761097,yes,no,cellular,20,apr,6.536691597591305,2,335,4,other,no
36,management,married,tertiary,no,4.9344739331306915,yes,no,cellular,20,apr,4.3694478524670215,1,-1,0,unknown,no
33,blue-collar,single,secondary,no,9.638284261844774,no,no,cellular,20,apr,5.814130531825066,1,334,3,failure,no
31,blue-collar,single,secondary,no,4.477336814478207,yes,no,cellular,20,apr,3.044522437723423,5,-1,0,unknown,no
50,admin.,married,secondary,no,5.814130531825066,yes,no,cellular,20,apr,5.111987788356544,4,-1,0,unknown,no
41,admin.,married,secondary,no,4.204692619390966,no,no,cellular,20,apr,5.220355825078324,2,150,2,failure,no
34,management,single,unknown,no,5.872117789475416,yes,no,cellular,20,apr,3.9318256327243257,3,-1,0,unknown,no
33,technician,single,secondary,no,8.352318548226004,yes,no,cellular,20,apr,6.230481447578482,1,-1,0,unknown,no
28,self-employed,married,tertiary,no,5.44673737166631,yes,yes,cellular,20,apr,5.389071729816501,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,6.593044534142437,yes,no,cellular,20,apr,2.9444389791664403,5,328,8,other,no
35,blue-collar,married,secondary,no,5.493061443340548,yes,no,cellular,20,apr,3.713572066704308,3,-1,0,unknown,no
66,retired,married,primary,no,6.566672429803241,no,no,telephone,20,apr,4.919980925828125,5,-1,0,unknown,no
25,blue-collar,single,primary,no,4.990432586778736,yes,no,cellular,20,apr,4.07753744390572,2,322,2,failure,no
48,services,married,secondary,no,6.0867747269123065,yes,no,cellular,20,apr,6.415096959171596,1,312,1,failure,no
46,management,married,tertiary,no,5.241747015059643,yes,no,cellular,20,apr,3.8066624897703196,1,154,1,failure,no
28,blue-collar,single,secondary,no,6.918695219020472,yes,no,cellular,20,apr,5.318119993844216,3,-1,0,unknown,no
70,retired,married,secondary,no,7.853604813097837,no,no,telephone,20,apr,5.375278407684165,2,-1,0,unknown,yes
45,management,married,tertiary,no,4.836281906951478,yes,no,cellular,20,apr,4.5217885770490405,1,342,1,failure,no
40,blue-collar,married,secondary,no,7.234177179749849,yes,yes,cellular,20,apr,5.981414211254481,3,151,4,other,no
31,blue-collar,married,primary,no,7.982416346827733,yes,no,cellular,20,apr,5.4680601411351315,3,150,3,failure,no
34,housemaid,married,tertiary,no,8.508757712595136,yes,no,cellular,20,apr,2.3978952727983707,5,152,2,failure,no
39,services,married,secondary,no,2.8903717578961645,yes,yes,cellular,20,apr,5.043425116919247,1,154,2,failure,no
35,blue-collar,married,primary,no,5.981414211254481,yes,no,cellular,20,apr,4.700480365792417,1,-1,0,unknown,no
34,blue-collar,single,secondary,no,9.52390946537981,yes,no,cellular,20,apr,4.5217885770490405,3,321,3,failure,no
46,blue-collar,married,secondary,no,7.044905117129371,yes,no,cellular,20,apr,6.579251212010101,1,-1,0,unknown,yes
46,blue-collar,single,secondary,no,5.823045895483019,yes,no,cellular,20,apr,5.181783550292085,4,-1,0,unknown,no
46,technician,married,secondary,no,5.796057750765372,yes,no,cellular,20,apr,4.356708826689592,1,-1,0,unknown,no
32,management,single,tertiary,no,7.9976631270201,yes,no,cellular,20,apr,5.1298987149230735,1,-1,0,unknown,no
27,admin.,single,secondary,no,6.428105272684596,yes,no,cellular,20,apr,2.772588722239781,5,322,4,other,no
41,technician,married,tertiary,no,6.2766434893416445,yes,no,cellular,20,apr,6.025865973825314,2,285,1,failure,no
37,services,single,secondary,no,4.59511985013459,yes,yes,cellular,20,apr,6.424869023905388,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,7.3277805384216315,yes,yes,cellular,20,apr,5.932245187448011,1,341,2,failure,no
31,management,single,tertiary,no,6.652863029353347,yes,no,cellular,20,apr,5.332718793265369,1,308,2,failure,no
51,technician,single,secondary,no,7.050122520269059,yes,no,cellular,20,apr,4.330733340286331,5,-1,0,unknown,no
59,services,married,primary,no,5.278114659230517,yes,no,telephone,20,apr,5.3230099791384085,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,6.752270376141742,yes,no,cellular,20,apr,6.152732694704104,1,150,5,other,no
32,technician,single,secondary,no,7.506042178518122,yes,no,cellular,20,apr,4.127134385045092,1,340,2,failure,no
59,management,divorced,tertiary,no,5.552959584921617,yes,no,cellular,20,apr,3.4965075614664802,1,173,1,success,no
32,management,single,tertiary,no,8.357493812658563,yes,no,cellular,20,apr,5.5053315359323625,1,152,1,failure,no
35,management,single,tertiary,no,4.127134385045092,yes,no,cellular,20,apr,5.3612921657094255,3,-1,0,unknown,yes
37,entrepreneur,married,primary,no,7.332369205929062,yes,no,cellular,20,apr,5.303304908059076,3,-1,0,unknown,no
44,blue-collar,married,secondary,yes,4.653960350157523,yes,no,cellular,20,apr,6.373319789577012,1,-1,0,unknown,yes
34,entrepreneur,single,secondary,no,5.762051382780177,yes,no,cellular,20,apr,3.6888794541139363,1,150,2,failure,no
28,services,married,secondary,no,7.2399325913204695,yes,no,cellular,20,apr,5.680172609017068,2,-1,0,unknown,no
54,retired,married,secondary,no,5.713732805509369,yes,no,cellular,20,apr,5.480638923341991,1,349,2,failure,no
26,blue-collar,single,primary,no,3.9512437185814275,yes,no,cellular,20,apr,5.602118820879701,1,300,2,success,no
32,technician,single,tertiary,no,7.282073658093465,yes,no,cellular,20,apr,5.247024072160486,1,335,1,other,no
40,admin.,single,secondary,no,7.7664168980196555,yes,no,cellular,20,apr,2.70805020110221,2,-1,0,unknown,no
38,admin.,single,unknown,no,3.4339872044851463,no,no,cellular,20,apr,4.07753744390572,3,-1,0,unknown,no
34,technician,single,secondary,no,7.057036981697891,yes,no,cellular,20,apr,2.833213344056216,5,334,1,failure,no
43,blue-collar,married,secondary,no,7.563719668414366,yes,no,cellular,20,apr,5.003946305945459,1,152,1,failure,no
34,blue-collar,married,secondary,no,6.872128101338986,yes,no,cellular,20,apr,5.918893854273146,2,332,2,other,no
57,retired,married,primary,no,7.993282328101591,no,no,cellular,20,apr,4.852030263919617,2,-1,0,unknown,no
39,blue-collar,married,primary,no,9.063810579280286,yes,no,telephone,20,apr,4.356708826689592,1,313,1,failure,no
36,entrepreneur,married,secondary,no,3.1780538303479458,yes,no,cellular,20,apr,4.477336814478207,1,154,2,failure,no
44,blue-collar,married,secondary,no,6.230481447578482,yes,no,cellular,20,apr,5.402677381872279,1,154,1,failure,no
34,blue-collar,single,secondary,no,6.336825731146441,yes,yes,cellular,20,apr,2.995732273553991,4,-1,0,unknown,no
37,blue-collar,married,primary,no,7.57095858316901,yes,no,cellular,20,apr,5.017279836814924,2,-1,0,unknown,no
55,management,divorced,tertiary,no,8.566554620953962,yes,yes,cellular,20,apr,5.934894195619588,1,287,19,failure,no
31,management,married,tertiary,no,6.19644412779452,yes,no,cellular,20,apr,2.70805020110221,1,326,1,other,no
27,services,married,secondary,no,6.156978985585555,yes,no,cellular,20,apr,4.969813299576001,4,-1,0,unknown,no
33,technician,single,secondary,no,5.017279836814924,yes,no,cellular,20,apr,4.6443908991413725,3,236,6,failure,no
43,blue-collar,married,secondary,no,6.55250788703459,yes,yes,cellular,20,apr,4.23410650459726,1,-1,0,unknown,no
41,admin.,married,primary,no,7.1808311990445555,yes,no,cellular,20,apr,5.0689042022202315,1,326,1,failure,no
28,blue-collar,single,tertiary,no,7.592870287844818,yes,no,cellular,20,apr,4.990432586778736,1,-1,0,unknown,no
60,admin.,married,secondary,no,7.5569505720129,yes,no,cellular,20,apr,4.174387269895637,1,287,3,failure,no
37,services,married,secondary,no,5.214935757608986,yes,no,cellular,20,apr,3.970291913552122,1,348,3,failure,no
41,blue-collar,married,primary,no,5.484796933490655,yes,no,cellular,20,apr,5.135798437050262,1,150,1,failure,no
34,blue-collar,married,secondary,no,6.152732694704104,yes,yes,cellular,20,apr,5.37989735354046,1,-1,0,unknown,no
41,technician,married,tertiary,no,6.371611847231857,yes,no,telephone,20,apr,4.0943445622221,1,-1,0,unknown,no
42,entrepreneur,single,secondary,no,6.955592608396297,yes,yes,cellular,20,apr,5.19295685089021,1,-1,0,unknown,no
29,blue-collar,divorced,secondary,no,5.673323267171493,yes,no,cellular,20,apr,6.003887067106539,2,-1,0,unknown,no
50,blue-collar,divorced,secondary,no,6.78105762593618,yes,yes,cellular,20,apr,5.087596335232384,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,4.543294782270004,yes,no,cellular,20,apr,4.31748811353631,1,-1,0,unknown,no
59,management,married,tertiary,no,5.659482215759621,yes,no,cellular,20,apr,6.706862336602747,2,242,8,failure,no
46,services,divorced,secondary,no,5.8522024797744745,yes,no,cellular,20,apr,5.777652323222656,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,6.336825731146441,yes,yes,cellular,20,apr,5.6937321388027,2,-1,0,unknown,no
20,student,single,unknown,no,5.799092654460526,no,no,cellular,20,apr,5.0689042022202315,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,8.148445666243235,yes,no,cellular,20,apr,3.9889840465642745,1,-1,0,unknown,no
34,admin.,single,secondary,no,7.20934025660291,yes,no,cellular,20,apr,4.836281906951478,1,334,3,other,no
56,services,married,secondary,no,5.0689042022202315,yes,no,cellular,20,apr,4.882801922586371,3,-1,0,unknown,no
39,technician,married,tertiary,no,7.329093736246592,no,no,cellular,20,apr,6.340359303727752,1,-1,0,unknown,yes
51,housemaid,married,tertiary,no,8.809862805379057,yes,yes,cellular,20,apr,4.1588830833596715,4,-1,0,unknown,no
28,blue-collar,married,primary,no,6.513230110912307,yes,no,telephone,20,apr,3.091042453358316,1,-1,0,unknown,no
36,blue-collar,married,primary,no,7.562681246721884,yes,no,cellular,20,apr,6.806829360392176,2,-1,0,unknown,yes
29,blue-collar,married,secondary,no,7.774015077250727,yes,yes,cellular,20,apr,5.476463551931511,1,276,6,failure,no
39,blue-collar,married,secondary,no,7.060476365999801,yes,no,cellular,20,apr,5.869296913133774,1,-1,0,unknown,no
34,admin.,married,secondary,no,7.075808863978387,yes,no,cellular,20,apr,6.354370040797351,2,-1,0,unknown,no
35,services,married,secondary,no,6.953684210870537,yes,no,cellular,20,apr,4.553876891600541,2,-1,0,unknown,no
36,blue-collar,married,primary,no,8.453827315794417,yes,no,cellular,20,apr,2.70805020110221,6,152,21,other,no
35,blue-collar,married,secondary,no,6.775366090936392,yes,no,cellular,20,apr,5.762051382780177,1,-1,0,unknown,no
32,management,married,tertiary,no,8.056426767522984,no,no,cellular,20,apr,4.564348191467836,2,150,2,failure,no
43,blue-collar,married,primary,no,6.248042874508429,yes,no,cellular,20,apr,4.927253685157205,2,263,7,failure,no
33,blue-collar,married,primary,no,6.523562306149512,yes,no,cellular,20,apr,5.402677381872279,1,-1,0,unknown,no
35,management,married,tertiary,no,7.660585461703256,yes,no,cellular,20,apr,3.9889840465642745,1,273,3,failure,no
54,blue-collar,married,unknown,no,7.510430556378006,no,no,cellular,20,apr,5.117993812416755,1,350,1,failure,no
40,admin.,single,secondary,no,5.752572638825633,yes,no,cellular,20,apr,3.784189633918261,1,-1,0,unknown,no
55,blue-collar,divorced,secondary,no,6.135564891081739,yes,no,cellular,20,apr,5.056245805348308,1,332,3,failure,no
50,services,divorced,secondary,no,7.608374474380783,yes,no,cellular,20,apr,6.5722825426940075,1,152,1,failure,no
44,blue-collar,married,secondary,no,8.026170194946426,yes,no,cellular,20,apr,4.465908118654584,2,151,3,failure,no
78,retired,married,primary,no,5.480638923341991,no,no,cellular,20,apr,5.783825182329737,1,-1,0,unknown,yes
39,services,married,secondary,no,8.261009786023827,yes,no,cellular,20,apr,4.276666119016055,1,-1,0,unknown,no
46,blue-collar,married,primary,no,6.755768921984255,yes,no,cellular,20,apr,2.1972245773362196,1,-1,0,unknown,no
35,self-employed,married,secondary,no,6.393590753950631,yes,no,cellular,20,apr,5.501258210544727,1,-1,0,unknown,no
40,technician,single,tertiary,no,6.715383386334681,yes,no,cellular,20,apr,3.6375861597263857,1,335,1,other,no
34,blue-collar,married,primary,no,7.936660155225426,yes,no,cellular,20,apr,5.6937321388027,4,-1,0,unknown,no
39,blue-collar,married,secondary,no,4.02535169073515,yes,no,telephone,20,apr,5.908082938168931,1,-1,0,unknown,no
36,services,married,secondary,no,6.777646593635117,yes,no,cellular,20,apr,4.68213122712422,1,-1,0,unknown,no
37,admin.,married,secondary,no,7.749322464660356,yes,no,cellular,20,apr,4.07753744390572,3,342,1,other,no
40,admin.,single,tertiary,no,5.645446897643238,yes,no,cellular,20,apr,5.402677381872279,1,153,4,failure,no
35,admin.,single,secondary,no,6.049733455231958,yes,no,cellular,20,apr,3.1354942159291497,4,-1,0,unknown,no
46,services,married,secondary,no,5.7899601708972535,yes,yes,cellular,20,apr,4.997212273764115,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,7.907283609426348,yes,yes,cellular,20,apr,5.198497031265826,2,270,2,failure,no
43,blue-collar,married,secondary,no,5.749392985908253,yes,yes,cellular,20,apr,5.5093883366279774,3,339,2,failure,no
40,admin.,single,secondary,no,6.3561076606958915,yes,yes,cellular,20,apr,4.736198448394496,3,-1,0,unknown,no
37,admin.,divorced,tertiary,no,3.7612001156935624,yes,no,cellular,20,apr,5.793013608384144,2,264,2,failure,no
30,blue-collar,married,secondary,no,5.7745515455444085,yes,no,cellular,20,apr,5.247024072160486,2,326,1,other,no
42,blue-collar,married,primary,no,5.337538079701318,yes,no,cellular,20,apr,4.406719247264253,1,-1,0,unknown,no
32,admin.,married,secondary,no,8.023552392404348,yes,yes,cellular,20,apr,5.53338948872752,3,151,4,failure,no
50,management,divorced,tertiary,no,6.246106765481563,yes,yes,cellular,20,apr,5.288267030694535,1,-1,0,unknown,no
52,blue-collar,married,secondary,no,6.661854740545311,yes,yes,cellular,20,apr,4.6443908991413725,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,6.447305862541213,yes,no,cellular,20,apr,5.351858133476067,2,152,2,failure,no
37,technician,single,secondary,no,7.027314514039777,yes,no,cellular,20,apr,5.517452896464707,2,-1,0,unknown,no
32,technician,married,tertiary,no,8.25582842728183,yes,no,cellular,20,apr,4.143134726391533,4,-1,0,unknown,no
33,blue-collar,married,secondary,no,3.5553480614894135,yes,no,telephone,20,apr,4.465908118654584,1,322,1,failure,no
33,management,married,tertiary,no,6.761572768804055,yes,no,cellular,20,apr,5.135798437050262,1,235,19,failure,no
33,services,married,secondary,no,7.688913336864796,yes,no,cellular,20,apr,5.017279836814924,1,-1,0,unknown,no
32,management,single,tertiary,no,6.81783057145415,yes,no,cellular,20,apr,5.4116460518550396,1,-1,0,unknown,no
39,management,single,tertiary,no,7.284134806195205,yes,no,cellular,20,apr,6.063785208687608,1,-1,0,unknown,no
37,services,married,secondary,no,7.311886164077165,yes,no,cellular,20,apr,4.672828834461906,1,-1,0,unknown,no
28,technician,single,tertiary,no,5.958424693029782,yes,no,cellular,20,apr,5.3230099791384085,1,82,1,failure,yes
28,student,single,secondary,no,3.6635616461296463,yes,no,cellular,20,apr,5.003946305945459,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,4.442651256490317,yes,no,cellular,20,apr,3.7376696182833684,3,279,5,other,no
33,housemaid,married,tertiary,no,2.302585092994046,yes,no,cellular,20,apr,4.859812404361672,1,322,2,failure,no
39,management,married,tertiary,no,6.795705775173514,yes,no,cellular,20,apr,6.19644412779452,1,326,1,other,no
25,technician,single,tertiary,no,5.214935757608986,yes,yes,cellular,20,apr,5.993961427306569,1,-1,0,unknown,no
35,services,single,secondary,no,5.043425116919247,yes,no,cellular,20,apr,5.652489180268651,1,-1,0,unknown,no
50,self-employed,divorced,tertiary,no,2.5649493574615367,yes,no,cellular,20,apr,4.330733340286331,1,-1,0,unknown,yes
33,management,single,tertiary,no,6.07993319509559,yes,no,cellular,20,apr,5.293304824724492,2,150,5,failure,no
31,blue-collar,married,secondary,no,7.414572881350589,yes,no,cellular,20,apr,5.834810737062605,1,-1,0,unknown,no
39,services,married,secondary,no,4.6443908991413725,yes,no,cellular,20,apr,4.7535901911063645,2,332,6,failure,no
31,blue-collar,single,secondary,no,6.473890696352274,yes,yes,cellular,20,apr,5.030437921392435,1,347,1,failure,no
31,services,single,primary,no,5.198497031265826,yes,no,cellular,20,apr,4.532599493153256,3,340,2,other,no
46,self-employed,married,secondary,no,5.049856007249537,no,no,cellular,20,apr,5.5909869805108565,1,-1,0,unknown,no
51,blue-collar,married,primary,no,6.923628628138427,yes,no,cellular,20,apr,4.356708826689592,1,-1,0,unknown,no
25,student,single,tertiary,no,6.2878585601617845,yes,no,cellular,20,apr,5.420534999272286,1,-1,0,unknown,no
28,management,single,secondary,no,6.874198495453294,yes,no,cellular,20,apr,5.159055299214529,1,334,1,failure,no
34,management,divorced,tertiary,no,6.154858094016418,no,no,cellular,20,apr,5.5093883366279774,1,332,4,failure,no
30,admin.,married,secondary,no,7.060476365999801,no,no,cellular,20,apr,4.584967478670572,2,-1,0,unknown,no
73,retired,divorced,tertiary,no,8.071843149609158,no,no,cellular,20,apr,4.997212273764115,1,-1,0,unknown,yes
37,admin.,single,tertiary,no,7.748028524432376,yes,no,cellular,20,apr,4.736198448394496,1,152,2,failure,no
28,blue-collar,single,secondary,no,7.45876269238096,yes,no,cellular,20,apr,4.48863636973214,1,-1,0,unknown,no
40,management,divorced,unknown,no,8.31752199628717,yes,no,cellular,20,apr,5.638354669333745,1,-1,0,unknown,no
54,technician,divorced,secondary,no,7.416378479192928,yes,no,telephone,20,apr,3.713572066704308,1,150,9,other,no
29,technician,single,tertiary,no,7.727094484779841,yes,no,cellular,20,apr,3.970291913552122,1,346,1,failure,no
30,entrepreneur,single,tertiary,no,5.375278407684165,yes,no,cellular,20,apr,5.204006687076795,3,-1,0,unknown,no
34,management,married,tertiary,no,6.406879986069314,no,no,cellular,20,apr,4.574710978503383,1,-1,0,unknown,yes
43,services,married,secondary,no,8.213110697596676,yes,no,cellular,20,apr,5.10594547390058,1,321,1,failure,no
30,blue-collar,married,primary,no,5.568344503761097,yes,no,cellular,20,apr,2.70805020110221,4,343,3,other,no
46,management,divorced,secondary,no,4.976733742420574,yes,no,cellular,20,apr,4.727387818712341,2,270,5,failure,no
31,management,single,tertiary,no,6.375024819828097,yes,no,cellular,20,apr,2.772588722239781,4,-1,0,unknown,no
35,services,married,secondary,no,7.68662133494462,no,no,cellular,20,apr,5.332718793265369,1,-1,0,unknown,no
32,technician,married,secondary,no,8.10832229017324,yes,no,cellular,20,apr,5.940171252720432,1,74,4,failure,no
